CATEGORY,ARTICLE,DESCRIPTION,DATE,SALES,YEAR,MONTH,QUARTER,MONTH_NAME,IS_HOLIDAY_SEASON
ELECTRICAL,TOX,PLASTIC TOX #8,2018-03-01,0.0,2018,3,1,March,0
ELECTRICAL,TOX,PLASTIC TOX #8,2018-04-01,0.0,2018,4,2,April,0
ELECTRICAL,TOX,PLASTIC TOX #8,2018-05-01,50.0,2018,5,2,May,0
ELECTRICAL,TOX,PLASTIC TOX #8,2018-06-01,50.0,2018,6,2,June,0
ELECTRICAL,TOX,PLASTIC TOX #8,2018-07-01,30.0,2018,7,3,July,0
ELECTRICAL,TOX,PLASTIC TOX #8,2018-08-01,31.0,2018,8,3,August,0
ELECTRICAL,TOX,PLASTIC TOX #8,2018-09-01,0.0,2018,9,3,September,1
ELECTRICAL,TOX,PLASTIC TOX #8,2018-10-01,10.0,2018,10,4,October,1
ELECTRICAL,TOX,PLASTIC TOX #8,2018-11-01,0.0,2018,11,4,November,1
ELECTRICAL,TOX,PLASTIC TOX #8,2018-12-01,0.0,2018,12,4,December,1
ELECTRICAL,TOX,PLASTIC TOX #8,2019-01-01,0.0,2019,1,1,January,0
ELECTRICAL,TOX,PLASTIC TOX #8,2019-02-01,120.0,2019,2,1,February,0
ELECTRICAL,TOX,PLASTIC TOX #8,2019-03-01,490.0,2019,3,1,March,0
ELECTRICAL,TOX,PLASTIC TOX #8,2019-04-01,435.0,2019,4,2,April,0
ELECTRICAL,TOX,PLASTIC TOX #8,2019-05-01,15.0,2019,5,2,May,0
ELECTRICAL,TOX,PLASTIC TOX #8,2019-06-01,0.0,2019,6,2,June,0
ELECTRICAL,TOX,PLASTIC TOX #8,2019-07-01,0.0,2019,7,3,July,0
ELECTRICAL,TOX,PLASTIC TOX #8,2019-08-01,20.0,2019,8,3,August,0
ELECTRICAL,TOX,PLASTIC TOX #8,2019-09-01,120.0,2019,9,3,September,1
ELECTRICAL,TOX,PLASTIC TOX #8,2019-10-01,0.0,2019,10,4,October,1
ELECTRICAL,TOX,PLASTIC TOX #8,2019-11-01,0.0,2019,11,4,November,1
ELECTRICAL,TOX,PLASTIC TOX #8,2019-12-01,0.0,2019,12,4,December,1
ELECTRICAL,TOX,PLASTIC TOX #8,2020-01-01,0.0,2020,1,1,January,0
ELECTRICAL,TOX,PLASTIC TOX #8,2020-02-01,20.0,2020,2,1,February,0
ELECTRICAL,TOX,PLASTIC TOX #8,2020-03-01,0.0,2020,3,1,March,0
ELECTRICAL,TOX,PLASTIC TOX #8,2020-04-01,0.0,2020,4,2,April,0
ELECTRICAL,TOX,PLASTIC TOX #8,2020-05-01,0.0,2020,5,2,May,0
ELECTRICAL,TOX,PLASTIC TOX #8,2020-06-01,0.0,2020,6,2,June,0
ELECTRICAL,TOX,PLASTIC TOX #8,2020-07-01,0.0,2020,7,3,July,0
ELECTRICAL,TOX,PLASTIC TOX #8,2020-08-01,0.0,2020,8,3,August,0
ELECTRICAL,TOX,PLASTIC TOX #8,2020-09-01,0.0,2020,9,3,September,1
ELECTRICAL,TOX,PLASTIC TOX #8,2020-10-01,0.0,2020,10,4,October,1
ELECTRICAL,TOX,PLASTIC TOX #8,2020-11-01,0.0,2020,11,4,November,1
ELECTRICAL,TOX,PLASTIC TOX #8,2020-12-01,0.0,2020,12,4,December,1
ELECTRICAL,TOX,PLASTIC TOX #8,2021-01-01,15.0,2021,1,1,January,0
ELECTRICAL,TOX,PLASTIC TOX #8,2021-02-01,0.0,2021,2,1,February,0
ELECTRICAL,TOX,PLASTIC TOX #8,2021-03-01,100.0,2021,3,1,March,0
ELECTRICAL,TOX,PLASTIC TOX #8,2021-04-01,0.0,2021,4,2,April,0
ELECTRICAL,TOX,PLASTIC TOX #8,2021-05-01,0.0,2021,5,2,May,0
ELECTRICAL,TOX,PLASTIC TOX #8,2021-06-01,0.0,2021,6,2,June,0
ELECTRICAL,TOX,PLASTIC TOX #8,2021-07-01,20.0,2021,7,3,July,0
ELECTRICAL,TOX,PLASTIC TOX #8,2021-08-01,20.0,2021,8,3,August,0
ELECTRICAL,TOX,PLASTIC TOX #8,2021-09-01,60.0,2021,9,3,September,1
ELECTRICAL,TOX,PLASTIC TOX #8,2021-10-01,0.0,2021,10,4,October,1
ELECTRICAL,TOX,PLASTIC TOX #8,2021-11-01,0.0,2021,11,4,November,1
ELECTRICAL,TOX,PLASTIC TOX #8,2021-12-01,0.0,2021,12,4,December,1
ELECTRICAL,TOX,PLASTIC TOX #8,2022-01-01,0.0,2022,1,1,January,0
ELECTRICAL,TOX,PLASTIC TOX #8,2022-02-01,0.0,2022,2,1,February,0
ELECTRICAL,TOX,PLASTIC TOX #8,2022-03-01,0.0,2022,3,1,March,0
ELECTRICAL,TOX,PLASTIC TOX #8,2022-04-01,0.0,2022,4,2,April,0
ELECTRICAL,TOX,PLASTIC TOX #8,2022-05-01,0.0,2022,5,2,May,0
ELECTRICAL,TOX,PLASTIC TOX #8,2022-06-01,0.0,2022,6,2,June,0
ELECTRICAL,TOX,PLASTIC TOX #8,2022-07-01,10.0,2022,7,3,July,0
ELECTRICAL,TOX,PLASTIC TOX #8,2022-08-01,0.0,2022,8,3,August,0
ELECTRICAL,TOX,PLASTIC TOX #8,2022-09-01,10.0,2022,9,3,September,1
ELECTRICAL,TOX,PLASTIC TOX #8,2022-10-01,0.0,2022,10,4,October,1
ELECTRICAL,TOX,PLASTIC TOX #8,2022-11-01,30.0,2022,11,4,November,1
ELECTRICAL,TOX,PLASTIC TOX #8,2022-12-01,0.0,2022,12,4,December,1
ELECTRICAL,TOX,PLASTIC TOX #8,2023-01-01,0.0,2023,1,1,January,0
ELECTRICAL,TOX,PLASTIC TOX #8,2023-02-01,0.0,2023,2,1,February,0
ELECTRICAL,TOX,PLASTIC TOX #8,2023-03-01,0.0,2023,3,1,March,0
ELECTRICAL,TOX,PLASTIC TOX #8,2023-04-01,30.0,2023,4,2,April,0
ELECTRICAL,TOX,PLASTIC TOX #8,2023-05-01,0.0,2023,5,2,May,0
ELECTRICAL,TOX,PLASTIC TOX #8,2023-06-01,15.0,2023,6,2,June,0
ELECTRICAL,TOX,PLASTIC TOX #8,2023-07-01,100.0,2023,7,3,July,0
ELECTRICAL,TOX,PLASTIC TOX #8,2023-08-01,0.0,2023,8,3,August,0
ELECTRICAL,TOX,PLASTIC TOX #8,2023-09-01,0.0,2023,9,3,September,1
ELECTRICAL,TOX,PLASTIC TOX #8,2023-10-01,0.0,2023,10,4,October,1
ELECTRICAL,TOX,PLASTIC TOX #8,2023-11-01,0.0,2023,11,4,November,1
ELECTRICAL,TOX,PLASTIC TOX #8,2023-12-01,100.0,2023,12,4,December,1
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2018-01-01,165.0,2018,1,1,January,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2018-02-01,275.0,2018,2,1,February,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2018-03-01,140.0,2018,3,1,March,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2018-04-01,232.0,2018,4,2,April,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2018-05-01,334.0,2018,5,2,May,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2018-06-01,375.0,2018,6,2,June,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2018-07-01,0.0,2018,7,3,July,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2018-08-01,100.0,2018,8,3,August,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2018-09-01,200.0,2018,9,3,September,1
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2018-10-01,302.0,2018,10,4,October,1
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2018-11-01,252.0,2018,11,4,November,1
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2018-12-01,121.0,2018,12,4,December,1
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2019-01-01,10.0,2019,1,1,January,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2019-02-01,227.0,2019,2,1,February,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2019-03-01,327.0,2019,3,1,March,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2019-04-01,420.0,2019,4,2,April,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2019-05-01,190.0,2019,5,2,May,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2019-06-01,190.0,2019,6,2,June,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2019-07-01,270.0,2019,7,3,July,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2019-08-01,215.0,2019,8,3,August,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2019-09-01,300.0,2019,9,3,September,1
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2019-10-01,455.0,2019,10,4,October,1
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2019-11-01,180.0,2019,11,4,November,1
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2019-12-01,100.0,2019,12,4,December,1
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2020-01-01,430.0,2020,1,1,January,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2020-02-01,380.0,2020,2,1,February,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2020-03-01,100.0,2020,3,1,March,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2020-04-01,10.0,2020,4,2,April,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2020-05-01,8.0,2020,5,2,May,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2020-06-01,182.0,2020,6,2,June,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2020-07-01,345.0,2020,7,3,July,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2020-08-01,20.0,2020,8,3,August,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2020-09-01,230.0,2020,9,3,September,1
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2020-10-01,198.0,2020,10,4,October,1
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2020-11-01,0.0,2020,11,4,November,1
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2020-12-01,15.0,2020,12,4,December,1
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2021-01-01,132.0,2021,1,1,January,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2021-02-01,126.0,2021,2,1,February,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2021-03-01,162.0,2021,3,1,March,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2021-04-01,170.0,2021,4,2,April,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2021-05-01,4.0,2021,5,2,May,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2021-06-01,90.0,2021,6,2,June,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2021-07-01,113.0,2021,7,3,July,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2021-08-01,126.0,2021,8,3,August,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2021-09-01,55.0,2021,9,3,September,1
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2021-10-01,110.0,2021,10,4,October,1
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2021-11-01,200.0,2021,11,4,November,1
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2021-12-01,41.0,2021,12,4,December,1
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2022-01-01,10.0,2022,1,1,January,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2022-02-01,70.0,2022,2,1,February,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2022-03-01,100.0,2022,3,1,March,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2022-04-01,0.0,2022,4,2,April,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2022-05-01,0.0,2022,5,2,May,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2022-06-01,34.0,2022,6,2,June,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2022-07-01,0.0,2022,7,3,July,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2022-08-01,0.0,2022,8,3,August,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2022-09-01,70.0,2022,9,3,September,1
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2022-10-01,0.0,2022,10,4,October,1
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2022-11-01,0.0,2022,11,4,November,1
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2022-12-01,0.0,2022,12,4,December,1
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2023-01-01,500.0,2023,1,1,January,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2023-02-01,510.0,2023,2,1,February,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2023-03-01,600.0,2023,3,1,March,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2023-04-01,400.0,2023,4,2,April,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2023-05-01,490.0,2023,5,2,May,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2023-06-01,600.0,2023,6,2,June,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2023-07-01,600.0,2023,7,3,July,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2023-08-01,500.0,2023,8,3,August,0
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2023-09-01,700.0,2023,9,3,September,1
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2023-10-01,200.0,2023,10,4,October,1
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2023-11-01,600.0,2023,11,4,November,1
GROUNDS,TRASH LINER,"TRASH LINER (GARBAGE BAG 2XL), premium grade, 10 pcs/pack, transparent",2023-12-01,700.0,2023,12,4,December,1
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2018-01-01,0.0,2018,1,1,January,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2018-01-01,0.0,2018,1,1,January,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2018-02-01,4.0,2018,2,1,February,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2018-02-01,0.0,2018,2,1,February,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2018-03-01,2.0,2018,3,1,March,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2018-03-01,0.0,2018,3,1,March,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2018-04-01,0.0,2018,4,2,April,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2018-04-01,1.0,2018,4,2,April,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2018-05-01,1.0,2018,5,2,May,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2018-05-01,4.0,2018,5,2,May,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2018-06-01,0.0,2018,6,2,June,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2018-06-01,2.0,2018,6,2,June,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2018-07-01,0.0,2018,7,3,July,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2018-07-01,2.0,2018,7,3,July,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2018-08-01,0.0,2018,8,3,August,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2018-08-01,2.0,2018,8,3,August,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2018-09-01,1.0,2018,9,3,September,1
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2018-09-01,3.0,2018,9,3,September,1
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2018-10-01,2.0,2018,10,4,October,1
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2018-10-01,0.0,2018,10,4,October,1
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2018-11-01,1.0,2018,11,4,November,1
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2018-11-01,0.0,2018,11,4,November,1
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2018-12-01,2.0,2018,12,4,December,1
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2018-12-01,1.0,2018,12,4,December,1
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2019-01-01,1.0,2019,1,1,January,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2019-01-01,0.0,2019,1,1,January,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2019-02-01,1.0,2019,2,1,February,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2019-02-01,1.0,2019,2,1,February,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2019-03-01,0.0,2019,3,1,March,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2019-03-01,0.0,2019,3,1,March,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2019-04-01,0.0,2019,4,2,April,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2019-04-01,0.0,2019,4,2,April,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2019-05-01,0.0,2019,5,2,May,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2019-05-01,0.0,2019,5,2,May,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2019-06-01,0.0,2019,6,2,June,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2019-06-01,0.0,2019,6,2,June,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2019-07-01,1.0,2019,7,3,July,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2019-07-01,1.0,2019,7,3,July,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2019-08-01,1.0,2019,8,3,August,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2019-08-01,0.0,2019,8,3,August,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2019-09-01,1.0,2019,9,3,September,1
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2019-09-01,0.0,2019,9,3,September,1
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2019-10-01,0.0,2019,10,4,October,1
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2019-10-01,1.0,2019,10,4,October,1
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2019-11-01,2.0,2019,11,4,November,1
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2019-11-01,2.0,2019,11,4,November,1
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2019-12-01,0.0,2019,12,4,December,1
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2019-12-01,0.0,2019,12,4,December,1
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2020-01-01,3.0,2020,1,1,January,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2020-01-01,0.0,2020,1,1,January,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2020-02-01,0.0,2020,2,1,February,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2020-02-01,0.0,2020,2,1,February,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2020-03-01,0.0,2020,3,1,March,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2020-03-01,0.0,2020,3,1,March,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2020-04-01,0.0,2020,4,2,April,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2020-04-01,0.0,2020,4,2,April,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2020-05-01,1.0,2020,5,2,May,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2020-05-01,0.0,2020,5,2,May,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2020-06-01,0.0,2020,6,2,June,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2020-06-01,0.0,2020,6,2,June,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2020-07-01,1.0,2020,7,3,July,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2020-07-01,0.0,2020,7,3,July,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2020-08-01,1.0,2020,8,3,August,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2020-08-01,0.0,2020,8,3,August,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2020-09-01,0.0,2020,9,3,September,1
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2020-09-01,0.0,2020,9,3,September,1
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2020-10-01,0.0,2020,10,4,October,1
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2020-10-01,0.0,2020,10,4,October,1
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2020-11-01,0.0,2020,11,4,November,1
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2020-11-01,2.0,2020,11,4,November,1
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2020-12-01,0.0,2020,12,4,December,1
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2020-12-01,0.0,2020,12,4,December,1
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2021-01-01,1.0,2021,1,1,January,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2021-01-01,1.0,2021,1,1,January,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2021-02-01,0.0,2021,2,1,February,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2021-02-01,1.0,2021,2,1,February,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2021-03-01,0.0,2021,3,1,March,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2021-03-01,0.0,2021,3,1,March,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2021-04-01,1.0,2021,4,2,April,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2021-04-01,0.0,2021,4,2,April,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2021-05-01,0.0,2021,5,2,May,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 16""",2021-05-01,0.0,2021,5,2,May,0
LANDSCAPING,CHAINSAW BLADE,"CHAINSAW BLADE 12""",2021-06-01,0.0,2021,6,2,June,0
